"lakeid","sampledate","mean_DOC"
"TR",1999-07-27,2.774
"TR",1999-08-23,2.92333333333333
"TR",1999-09-21,2.724
"TR",1999-10-18,3.13166666666667
"TR",1999-11-08,2.7725
"TR",2000-01-19,3.11
"TR",2000-02-24,2.56
"TR",2000-04-10,2.425
"TR",2000-05-01,2.7625
"TR",2000-05-31,2.56333333333333
"TR",2000-06-27,2.735
"TR",2000-07-25,2.73833333333333
"TR",2000-08-22,2.93833333333333
"TR",2000-09-19,2.79666666666667
"TR",2000-10-18,2.66
"TR",2000-11-22,2.865
"TR",2001-01-25,2.7125
"TR",2001-02-27,2.2375
"TR",2001-04-06,2.6625
"TR",2001-05-02,2.82
"TR",2001-05-30,2.7
"TR",2001-06-27,3.10833333333333
"TR",2001-07-26,2.735
"TR",2001-08-22,2.88666666666667
"TR",2001-09-19,2.872
"TR",2001-10-18,2.522
"TR",2001-11-14,2.955
"TR",2002-01-21,3.0275
"TR",2002-02-25,2.7575
"TR",2002-04-03,2.6425
"TR",2002-04-26,2.5875
"TR",2002-05-21,2.7525
"TR",2002-06-19,2.9
"TR",2002-07-15,3.058
"TR",2002-08-13,3.245
"TR",2002-09-11,2.90333333333333
"TR",2002-10-08,2.52833333333333
"TR",2002-10-23,2.32
"TR",2002-11-06,2.9
"TR",2003-01-16,3.07166666666667
"TR",2003-03-11,3.1875
"TR",2003-04-03,2.8175
"TR",2003-05-01,2.2625
"TR",2003-05-29,2.95333333333333
"TR",2003-06-24,2.76
"TR",2003-07-22,3.065
"TR",2003-08-19,3.32
"TR",2003-09-22,2.88
"TR",2003-10-15,2.86
"TR",2003-11-21,5.8875
"TR",2004-01-27,2.64333333333333
"TR",2004-02-16,2.755
"TR",2004-03-30,2.5825
"TR",2004-04-28,2.8725
"TR",2004-05-26,2.7675
"TR",2004-06-23,2.85333333333333
"TR",2004-07-20,2.88166666666667
"TR",2004-08-19,2.70666666666667
"TR",2004-09-21,2.59833333333333
"TR",2004-10-14,2.748
"TR",2004-11-10,2.7825
"TR",2005-01-21,2.4225
"TR",2005-03-03,2.9275
"TR",2005-04-05,2.715
"TR",2005-04-21,2.625
"TR",2005-05-17,2.81
"TR",2005-06-16,3.554
"TR",2005-07-13,3.09833333333333
"TR",2005-08-11,2.85
"TR",2005-09-07,2.88
"TR",2005-10-07,2.97
"TR",2005-11-14,2.8975
"TR",2006-01-20,2.4475
"TR",2006-02-14,2.66
"TR",2006-04-05,2.02
"TR",2006-04-21,2.5875
"TR",2006-05-17,2.4675
"TR",2006-07-10,3.022
"TR",2006-08-08,2.94166666666667
"TR",2006-09-06,2.548
"TR",2006-10-03,2.742
"TR",2006-10-30,2.7925
"TR",2007-01-18,2.38
"TR",2007-02-26,2.475
"TR",2007-03-29,2.505
"TR",2007-04-26,2.655
"TR",2007-05-23,2.79
"TR",2007-06-20,2.63
"TR",2007-07-17,2.765
"TR",2007-08-14,2.705
"TR",2007-09-12,2.684
"TR",2007-10-11,2.756
"TR",2007-11-13,2.715
"TR",2008-02-01,2.845
"TR",2008-02-27,2.845
"TR",2008-03-28,2.7125
"TR",2008-05-12,3.17
"TR",2008-06-04,2.805
"TR",2008-07-03,2.79333333333333
"TR",2008-07-31,2.96
"TR",2008-08-27,3.13166666666667
"TR",2008-09-25,2.754
"TR",2008-10-23,2.616
"TR",2008-11-11,2.8625
"TR",2009-01-19,3.3125
"TR",2009-02-16,2.765
"TR",2009-03-23,2.4175
"TR",2009-04-30,2.86
"TR",2009-05-28,2.6775
"TR",2009-06-24,3.155
"TR",2009-07-20,3.12
"TR",2009-08-18,2.82666666666667
"TR",2009-09-15,2.61666666666667
"TR",2009-10-13,2.586
"TR",2009-11-10,2.8375
"TR",2010-01-13,3.0825
"TR",2010-02-10,2.8
"TR",2010-05-13,1.64
"TR",2010-06-09,2.47666666666667
"TR",2010-07-07,2.945
"TR",2010-08-04,2.35333333333333
"TR",2010-09-02,2.46
"TR",2010-09-29,2.38
"TR",2010-10-25,15.202
"TR",2010-11-12,12.565
"TR",2011-02-16,2.32
"TR",2011-03-17,2.2025
"TR",2011-05-04,2.35
"TR",2011-06-02,2.45333333333333
"TR",2011-06-29,2.23666666666667
"TR",2011-08-25,2.36833333333333
"TR",2012-01-16,2.7175
"TR",2012-02-22,2.4325
"TR",2012-04-04,2.535
"TR",2012-05-01,2.63
"TR",2012-05-31,2.52833333333333
"TR",2012-06-25,2.695
"TR",2012-07-24,2.77
"TR",2012-08-21,2.54
"TR",2012-09-21,2.615
"TR",2012-10-16,2.4975
"TR",2012-11-09,2.7775
"TR",2013-01-15,2.6075
"TR",2013-02-21,2.385
"TR",2013-03-28,12.6975
"TR",2013-05-16,2.275
"TR",2013-06-12,2.45833333333333
"TR",2013-07-09,2.79
"TR",2013-08-06,2.69
"TR",2013-09-05,3.20833333333333
"TR",2013-10-02,2.218
"TR",2013-10-30,2.37666666666667
"TR",2013-11-14,3.185
"TR",2014-01-16,2.52
"TR",2014-02-19,2.625
"TR",2014-03-26,2.4975
"TR",2014-05-22,2.35
"TR",2014-06-19,2.49833333333333
"TR",2014-07-16,2.66833333333333
"TR",2014-08-14,2.61666666666667
"TR",2014-09-11,2.41666666666667
"TR",2014-10-09,2.49333333333333
"TR",2014-11-12,2.525
"TR",2015-01-15,2.44
"TR",2015-03-02,2.43
"TR",2015-03-27,2.6175
"TR",2015-04-24,2.475
"TR",2015-05-21,3
"TR",2015-06-18,2.68833333333333
"TR",2015-07-16,2.73333333333333
"TR",2015-08-13,2.87833333333333
"TR",2015-09-11,2.97
"TR",2015-10-08,2.85
"TR",2015-11-18,2.755
"TR",2016-02-01,3.2225
"TR",2016-03-01,2.4675
"TR",2016-04-27,2.5275
"TR",2016-05-26,2.58833333333333
"TR",2016-06-23,2.58333333333333
"TR",2016-07-22,2.67166666666667
"TR",2016-08-19,2.43666666666667
"TR",2016-09-15,2.83
"TR",2016-10-13,2.4925
"TR",2016-11-15,2.4425
"TR",2017-01-19,2.3725
"TR",2017-02-13,2.4775
"TR",2017-03-22,2.4675
"TR",2017-04-21,2.755
"TR",2017-05-19,2.9875
"TR",2017-06-16,3.00166666666667
"TR",2017-07-13,3.0875
"TR",2017-08-10,2.98166666666667
"TR",2017-09-08,2.84833333333333
"TR",2017-10-05,2.77
"TR",2017-11-14,2.69666666666667
"TR",2018-01-24,3.1825
"TR",2018-02-21,2.84333333333333
"TR",2018-03-29,2.645
"TR",2018-05-17,2.755
"TR",2018-07-12,2.845
"TR",2018-08-09,2.84833333333333
"TR",2018-09-07,2.79666666666667
"TR",2018-10-04,2.732
"TR",2018-11-14,2.65
"TR",2019-01-17,2.825
"TR",2019-02-21,2.705
"TR",2019-03-28,2.53
"TR",2019-05-10,2.7475
"TR",2019-06-06,3.02
"TR",2019-07-03,3.05666666666667
"TR",2019-08-01,3.22
"TR",2019-08-29,3.005
"TR",2019-09-26,2.9
"TR",2019-10-24,2.706
"TR",2019-11-18,2.6675
"TR",2020-01-23,2.68
"TR",2020-02-24,2.495
"TR",2020-05-05,2.5875
"TR",2020-06-05,2.845
"TR",2020-07-06,2.97666666666667
"TR",2020-08-06,2.86666666666667
"TR",2020-09-10,3.062
"TR",2020-10-16,2.716
"TR",2020-11-05,2.735
"TR",2021-01-26,2.6325
"TR",2021-02-24,2.5775
"TR",2021-04-12,2.5275
"TR",2021-05-06,2.715
"TR",2021-06-07,2.80833333333333
"TR",2021-07-01,2.85666666666667
"TR",2021-07-29,3.00166666666667
"TR",2021-08-26,3.00833333333333
"TR",2021-09-24,2.93166666666667
"TR",2021-10-22,2.65833333333333
"TR",2021-11-24,2.81
"TR",2022-02-08,2.5725
"TR",2022-03-01,2.6525
"TR",2022-03-17,2.4425
"TR",2022-05-09,3.8575
"TR",2022-06-03,2.515
"TR",2022-07-01,2.65833333333333
"TR",2022-07-28,2.54833333333333
"TR",2022-08-30,10.17
"TR",2022-09-23,2.59333333333333
"TR",2022-10-21,2.705
