lakeid,year,daynum,sampledate,depth,event,wtemp,o2,o2sat,firstopen,datefirstopen
TB,1992,83,3/23/92,5.75,Chem,,,,120,4/29/92
TB,1992,83,3/23/92,6,Chem,4,0.1,0.8,120,4/29/92
TB,1992,83,3/23/92,6.25,Chem,,,,120,4/29/92
TB,1992,83,3/23/92,6.5,Chem,,,,120,4/29/92
TB,1992,83,3/23/92,6.75,Chem,,,,120,4/29/92
TB,1992,83,3/23/92,7,Chem,4,0.1,0.8,120,4/29/92
TB,1992,83,3/23/92,7,Chem,,,,120,4/29/92
TB,1992,125,5/4/92,0,Quarterly,10.1,10.6,99.9,120,4/29/92
TB,1992,125,5/4/92,0.25,Quarterly,,,,120,4/29/92
TB,1992,125,5/4/92,0.5,Quarterly,,,,120,4/29/92
TB,1992,125,5/4/92,0.75,Quarterly,,,,120,4/29/92
TB,1992,125,5/4/92,1,Quarterly,7.6,5.3,47,120,4/29/92
TB,1992,125,5/4/92,1.25,Quarterly,,,,120,4/29/92
TB,1992,125,5/4/92,1.5,Quarterly,,,,120,4/29/92
TB,1992,125,5/4/92,1.75,Quarterly,,,,120,4/29/92
TB,1992,125,5/4/92,2,Quarterly,4.1,1.5,12.2,120,4/29/92
TB,1992,125,5/4/92,3,Quarterly,4,0.6,4.9,120,4/29/92
TB,1992,125,5/4/92,3,Quarterly,,,,120,4/29/92
TB,1992,125,5/4/92,4,Quarterly,3.9,0.4,3.2,120,4/29/92
TB,1992,125,5/4/92,5,Quarterly,4,0.5,4,120,4/29/92
TB,1992,125,5/4/92,6,Quarterly,4,0.3,2.4,120,4/29/92
TB,1992,125,5/4/92,7,Quarterly,4,0.3,2.4,120,4/29/92
TB,1992,141,5/20/92,0,Non-chem,19.5,9.4,108.6,120,4/29/92
TB,1992,141,5/20/92,0.25,Non-chem,,,,120,4/29/92
TB,1992,141,5/20/92,0.5,Non-chem,,,,120,4/29/92
TB,1992,141,5/20/92,0.75,Non-chem,,,,120,4/29/92
TB,1992,141,5/20/92,1,Non-chem,11.1,4.3,41.5,120,4/29/92
TB,1992,141,5/20/92,1.25,Non-chem,,,,120,4/29/92
TB,1992,141,5/20/92,1.5,Non-chem,,,,120,4/29/92
TB,1992,141,5/20/92,1.75,Non-chem,,,,120,4/29/92
TB,1992,141,5/20/92,2,Non-chem,4.4,0.3,2.5,120,4/29/92
TB,1992,141,5/20/92,2.25,Non-chem,,,,120,4/29/92
TB,1992,141,5/20/92,2.5,Non-chem,,,,120,4/29/92
TB,1992,141,5/20/92,2.75,Non-chem,,,,120,4/29/92
TB,1992,141,5/20/92,3,Non-chem,4.3,0.2,1.6,120,4/29/92
TB,1992,141,5/20/92,4,Non-chem,4.1,0.2,1.6,120,4/29/92
TB,1992,141,5/20/92,5,Non-chem,4,0.2,1.6,120,4/29/92
TB,1992,141,5/20/92,6,Non-chem,4.1,0.1,0.8,120,4/29/92
TB,1992,141,5/20/92,7,Non-chem,4.1,0.1,0.8,120,4/29/92
TB,1992,153,6/1/92,0,Chem,24.4,8.6,109.3,120,4/29/92
TB,1992,153,6/1/92,0.25,Chem,,,,120,4/29/92
TB,1992,153,6/1/92,0.5,Chem,,,,120,4/29/92
TB,1992,153,6/1/92,0.75,Chem,,,,120,4/29/92
TB,1992,153,6/1/92,1,Chem,14.2,4.3,44.5,120,4/29/92
TB,1992,153,6/1/92,1.25,Chem,,,,120,4/29/92
TB,1992,153,6/1/92,1.5,Chem,,,,120,4/29/92
TB,1992,153,6/1/92,1.75,Chem,,,,120,4/29/92
TB,1992,153,6/1/92,2,Chem,6.8,0.5,4.4,120,4/29/92
TB,1992,153,6/1/92,2.25,Chem,,,,120,4/29/92
TB,1992,153,6/1/92,2.5,Chem,,,,120,4/29/92
TB,1992,153,6/1/92,3,Chem,4.6,0.2,1.6,120,4/29/92
TB,1992,153,6/1/92,3,Chem,,,,120,4/29/92
TB,1992,153,6/1/92,4,Chem,4.4,0.2,1.6,120,4/29/92
TB,1992,153,6/1/92,5,Chem,4.2,0.2,1.6,120,4/29/92
TB,1992,153,6/1/92,6,Chem,4.2,0.1,0.8,120,4/29/92
TB,1992,153,6/1/92,7,Chem,4.2,0.1,0.8,120,4/29/92
TB,1992,167,6/15/92,0,Non-chem,20.1,7.3,85.4,120,4/29/92
TB,1992,167,6/15/92,0.25,Non-chem,,,,120,4/29/92
TB,1992,167,6/15/92,0.5,Non-chem,,,,120,4/29/92
TB,1992,167,6/15/92,0.75,Non-chem,,,,120,4/29/92
TB,1992,167,6/15/92,1,Non-chem,17.5,7.8,86.5,120,4/29/92
TB,1992,167,6/15/92,1.25,Non-chem,,,,120,4/29/92
TB,1992,167,6/15/92,1.5,Non-chem,,,,120,4/29/92
TB,1992,167,6/15/92,1.75,Non-chem,,,,120,4/29/92
TB,1992,167,6/15/92,2,Non-chem,7.7,0.3,2.7,120,4/29/92
TB,1992,167,6/15/92,3,Non-chem,4.6,0.2,1.6,120,4/29/92
TB,1992,167,6/15/92,4,Non-chem,4.4,0.1,0.8,120,4/29/92
TB,1992,167,6/15/92,5,Non-chem,4.3,0.1,0.8,120,4/29/92
TB,1992,167,6/15/92,6,Non-chem,4.1,0.1,0.8,120,4/29/92
TB,1992,167,6/15/92,7,Non-chem,4.2,0.1,0.8,120,4/29/92
TB,1992,189,7/7/92,0,Chem,18.5,9.5,107.6,120,4/29/92
TB,1992,189,7/7/92,0,Chem,,,,120,4/29/92
TB,1992,189,7/7/92,0.25,Chem,,,,120,4/29/92
TB,1992,189,7/7/92,0.5,Chem,,,,120,4/29/92
TB,1992,189,7/7/92,0.75,Chem,,,,120,4/29/92
TB,1992,189,7/7/92,1,Chem,15.4,8.2,87,120,4/29/92
TB,1992,189,7/7/92,1.25,Chem,,,,120,4/29/92
TB,1992,189,7/7/92,1.5,Chem,,,,120,4/29/92
TB,1992,189,7/7/92,1.75,Chem,,,,120,4/29/92
TB,1992,189,7/7/92,2,Chem,9.4,0.2,1.9,120,4/29/92
TB,1992,189,7/7/92,2.25,Chem,,,,120,4/29/92
TB,1992,189,7/7/92,3,Chem,5.7,0.1,0.8,120,4/29/92
TB,1992,189,7/7/92,4,Chem,4.6,0.1,0.8,120,4/29/92
TB,1992,189,7/7/92,5,Chem,4.4,0.1,0.8,120,4/29/92
TB,1992,189,7/7/92,6,Chem,4.3,0.1,0.8,120,4/29/92
TB,1992,189,7/7/92,7,Chem,4.2,0.1,0.8,120,4/29/92
TB,1992,195,7/13/92,0,Non-chem,18.7,7.8,88.7,120,4/29/92
TB,1992,195,7/13/92,1,Non-chem,15.4,5.4,57.3,120,4/29/92
TB,1992,195,7/13/92,2,Non-chem,10.4,0.2,1.9,120,4/29/92
TB,1992,195,7/13/92,3,Non-chem,6,0.2,1.7,120,4/29/92
TB,1992,195,7/13/92,4,Non-chem,4.7,0.2,1.6,120,4/29/92
TB,1992,195,7/13/92,5,Non-chem,4.4,0.2,1.6,120,4/29/92
TB,1992,195,7/13/92,6,Non-chem,4.3,0.2,1.6,120,4/29/92
TB,1992,195,7/13/92,7,Non-chem,4.3,0.2,1.6,120,4/29/92
TB,1992,213,7/31/92,0,Chem,19.9,7.3,85,120,4/29/92
TB,1992,213,7/31/92,0.25,Chem,,,,120,4/29/92
TB,1992,213,7/31/92,0.5,Chem,,,,120,4/29/92
TB,1992,213,7/31/92,0.75,Chem,,,,120,4/29/92
TB,1992,213,7/31/92,1,Chem,18.8,4.4,50.1,120,4/29/92
TB,1992,213,7/31/92,1.25,Chem,,,,120,4/29/92
TB,1992,213,7/31/92,1.5,Chem,,,,120,4/29/92
TB,1992,213,7/31/92,2,Chem,11.9,0.3,2.9,120,4/29/92
TB,1992,213,7/31/92,2,Chem,,,,120,4/29/92
TB,1992,213,7/31/92,3,Chem,7.1,0.2,1.8,120,4/29/92
TB,1992,213,7/31/92,4,Chem,5.1,0.2,1.7,120,4/29/92
TB,1992,213,7/31/92,5,Chem,4.6,0.2,1.6,120,4/29/92
TB,1992,213,7/31/92,6,Chem,4.5,0.2,1.6,120,4/29/92
TB,1992,213,7/31/92,7,Chem,4.3,0.2,1.6,120,4/29/92
TB,1992,223,8/10/92,0,Non-chem,24,7.4,93.3,120,4/29/92
TB,1992,223,8/10/92,0.25,Non-chem,,,,120,4/29/92
TB,1992,223,8/10/92,0.5,Non-chem,,,,120,4/29/92
TB,1992,223,8/10/92,0.75,Non-chem,,,,120,4/29/92
TB,1992,223,8/10/92,1,Non-chem,19.6,3,34.7,120,4/29/92
TB,1992,223,8/10/92,1.25,Non-chem,,,,120,4/29/92
TB,1992,223,8/10/92,2,Non-chem,11.3,0.3,2.9,120,4/29/92
TB,1992,223,8/10/92,3,Non-chem,7.2,0.2,1.8,120,4/29/92
TB,1992,223,8/10/92,3,Non-chem,,,,120,4/29/92
TB,1992,223,8/10/92,4,Non-chem,5.2,0.2,1.7,120,4/29/92
TB,1992,223,8/10/92,5,Non-chem,4.5,0.2,1.6,120,4/29/92
TB,1992,223,8/10/92,6,Non-chem,4.4,0.2,1.6,120,4/29/92
TB,1992,223,8/10/92,7,Non-chem,4.4,0.2,1.6,120,4/29/92
TB,1992,240,8/27/92,0,Quarterly,17.8,6.3,70.3,120,4/29/92
TB,1992,240,8/27/92,0.25,Quarterly,,,,120,4/29/92
TB,1992,240,8/27/92,0.5,Quarterly,,,,120,4/29/92
TB,1992,240,8/27/92,0.75,Quarterly,,,,120,4/29/92
TB,1992,240,8/27/92,1,Quarterly,17.6,6.4,71.1,120,4/29/92
TB,1992,240,8/27/92,1.25,Quarterly,,,,120,4/29/92
TB,1992,240,8/27/92,1.5,Quarterly,,,,120,4/29/92
TB,1992,240,8/27/92,1.75,Quarterly,,,,120,4/29/92
TB,1992,240,8/27/92,2,Quarterly,12.9,0.1,1,120,4/29/92
TB,1992,240,8/27/92,2.25,Quarterly,,,,120,4/29/92
TB,1992,240,8/27/92,3,Quarterly,7.5,0.1,0.9,120,4/29/92
TB,1992,240,8/27/92,3,Quarterly,,,,120,4/29/92
TB,1992,240,8/27/92,4,Quarterly,5.7,0.1,0.8,120,4/29/92
TB,1992,240,8/27/92,5,Quarterly,4.8,0.1,0.8,120,4/29/92
TB,1992,240,8/27/92,6,Quarterly,4.5,0.1,0.8,120,4/29/92
TB,1992,240,8/27/92,7,Quarterly,4.4,0.1,0.8,120,4/29/92
TB,1992,255,9/11/92,0,Non-chem,15.1,5.7,60.1,120,4/29/92
TB,1992,255,9/11/92,0.25,Non-chem,,,,120,4/29/92
TB,1992,255,9/11/92,0.5,Non-chem,,,,120,4/29/92
TB,1992,255,9/11/92,0.75,Non-chem,,,,120,4/29/92
TB,1992,255,9/11/92,1,Non-chem,13.8,5.8,59.4,120,4/29/92
TB,1992,255,9/11/92,1.25,Non-chem,,,,120,4/29/92
TB,1992,255,9/11/92,1.5,Non-chem,,,,120,4/29/92
TB,1992,255,9/11/92,1.75,Non-chem,,,,120,4/29/92
TB,1992,255,9/11/92,2,Non-chem,13.6,0.2,2,120,4/29/92
TB,1992,255,9/11/92,2.25,Non-chem,,,,120,4/29/92
TB,1992,255,9/11/92,2.5,Non-chem,,,,120,4/29/92
TB,1992,255,9/11/92,2.75,Non-chem,,,,120,4/29/92
TB,1992,255,9/11/92,3,Non-chem,8.5,0.1,0.9,120,4/29/92
TB,1992,255,9/11/92,4,Non-chem,6.1,0.1,0.9,120,4/29/92
TB,1992,255,9/11/92,5,Non-chem,5.1,0.1,0.8,120,4/29/92
TB,1992,255,9/11/92,5,Non-chem,,,,120,4/29/92
TB,1992,255,9/11/92,6,Non-chem,4.5,0.1,0.8,120,4/29/92
TB,1992,255,9/11/92,7,Non-chem,4.4,0.1,0.8,120,4/29/92
TB,1992,268,9/24/92,0,Chem,12.7,6.7,67,120,4/29/92
TB,1992,268,9/24/92,0.25,Chem,,,,120,4/29/92
TB,1992,268,9/24/92,0.5,Chem,,,,120,4/29/92
TB,1992,268,9/24/92,0.75,Chem,,,,120,4/29/92
TB,1992,268,9/24/92,1,Chem,12.4,6.7,66.6,120,4/29/92
TB,1992,268,9/24/92,1.25,Chem,,,,120,4/29/92
TB,1992,268,9/24/92,1.5,Chem,,,,120,4/29/92
TB,1992,268,9/24/92,1.75,Chem,,,,120,4/29/92
TB,1992,268,9/24/92,2,Chem,12.3,6.8,67.4,120,4/29/92
TB,1992,268,9/24/92,2.25,Chem,,,,120,4/29/92
TB,1992,268,9/24/92,2.5,Chem,,,,120,4/29/92
TB,1992,268,9/24/92,3,Chem,9.4,0.2,1.9,120,4/29/92
TB,1992,268,9/24/92,3,Chem,,,,120,4/29/92
TB,1992,268,9/24/92,4,Chem,6.6,0.2,1.7,120,4/29/92
TB,1992,268,9/24/92,5,Chem,5.1,0.1,0.8,120,4/29/92
TB,1992,268,9/24/92,6,Chem,4.7,0.1,0.8,120,4/29/92
TB,1992,268,9/24/92,7,Chem,4.4,0.1,0.8,120,4/29/92
TB,1992,279,10/5/92,0,Non-chem,12.2,7.6,75.2,120,4/29/92
TB,1992,279,10/5/92,0.25,Non-chem,,,,120,4/29/92
TB,1992,279,10/5/92,0.5,Non-chem,,,,120,4/29/92
TB,1992,279,10/5/92,0.75,Non-chem,,,,120,4/29/92
TB,1992,279,10/5/92,1,Non-chem,12,7.4,72.9,120,4/29/92
TB,1992,279,10/5/92,1.25,Non-chem,,,,120,4/29/92
TB,1992,279,10/5/92,1.5,Non-chem,,,,120,4/29/92
TB,1992,279,10/5/92,1.75,Non-chem,,,,120,4/29/92
TB,1992,279,10/5/92,2,Non-chem,11.2,5.7,55.1,120,4/29/92
TB,1992,279,10/5/92,3,Non-chem,9.3,0.3,2.8,120,4/29/92
TB,1992,279,10/5/92,3,Non-chem,,,,120,4/29/92
TB,1992,279,10/5/92,4,Non-chem,6.6,0.3,2.6,120,4/29/92
TB,1992,279,10/5/92,5,Non-chem,5.3,0.2,1.7,120,4/29/92
TB,1992,279,10/5/92,6,Non-chem,4.7,0.2,1.6,120,4/29/92
TB,1992,279,10/5/92,7,Non-chem,4.5,0.2,1.6,120,4/29/92
TB,1992,295,10/21/92,0,Chem,5.8,4.5,38.2,120,4/29/92
TB,1992,295,10/21/92,0.25,Chem,,,,120,4/29/92
TB,1992,295,10/21/92,0.5,Chem,,,,120,4/29/92
TB,1992,295,10/21/92,0.75,Chem,,,,120,4/29/92
TB,1992,295,10/21/92,1,Chem,5.6,4.4,37.1,120,4/29/92
TB,1992,295,10/21/92,1.25,Chem,,,,120,4/29/92
TB,1992,295,10/21/92,1.5,Chem,,,,120,4/29/92
TB,1992,295,10/21/92,2,Chem,5.4,4.3,36.1,120,4/29/92
TB,1992,295,10/21/92,3,Chem,5.4,4.2,35.3,120,4/29/92
TB,1992,295,10/21/92,4,Chem,5.4,4.3,36.1,120,4/29/92
TB,1992,295,10/21/92,5,Chem,5.4,4.2,35.3,120,4/29/92
TB,1992,295,10/21/92,6,Chem,4.7,0.4,3.3,120,4/29/92
TB,1992,295,10/21/92,7,Chem,4.5,0.2,1.6,120,4/29/92
TB,1992,295,10/21/92,7,Chem,,,,120,4/29/92
TB,1992,310,11/5/92,0,Quarterly,3.8,4,32.2,120,4/29/92
TB,1992,310,11/5/92,0.25,Quarterly,,,,120,4/29/92
TB,1992,310,11/5/92,0.5,Quarterly,,,,120,4/29/92
TB,1992,310,11/5/92,0.75,Quarterly,,,,120,4/29/92
TB,1992,310,11/5/92,1,Quarterly,3.8,3.9,31.4,120,4/29/92
TB,1992,310,11/5/92,1.25,Quarterly,,,,120,4/29/92
TB,1992,310,11/5/92,1.5,Quarterly,,,,120,4/29/92
TB,1992,310,11/5/92,2,Quarterly,3.9,3.8,30.7,120,4/29/92
TB,1992,310,11/5/92,3,Quarterly,3.9,3.8,30.7,120,4/29/92
TB,1992,310,11/5/92,3,Quarterly,,,,120,4/29/92
TB,1992,310,11/5/92,4,Quarterly,4,3.8,30.8,120,4/29/92
TB,1992,310,11/5/92,5,Quarterly,4,3.8,30.8,120,4/29/92
TB,1992,310,11/5/92,6,Quarterly,4,3.8,30.8,120,4/29/92
TB,1992,310,11/5/92,7,Quarterly,4.2,1.6,13,120,4/29/92
TB,1993,14,1/14/93,0,Chem,0.6,6.5,48,118,4/28/93
TB,1993,14,1/14/93,0,Chem,,,,118,4/28/93
TB,1993,14,1/14/93,1,Chem,1.9,2.6,19.9,118,4/28/93
TB,1993,14,1/14/93,2,Chem,3.2,0.9,7.1,118,4/28/93
TB,1993,14,1/14/93,3,Chem,3.7,0.7,5.6,118,4/28/93
TB,1993,14,1/14/93,4,Chem,3.9,0.6,4.8,118,4/28/93
TB,1993,14,1/14/93,5,Chem,4,0.6,4.9,118,4/28/93
TB,1993,14,1/14/93,6,Chem,4,0.5,4,118,4/28/93
TB,1993,14,1/14/93,7,Chem,4.1,0.5,4.1,118,4/28/93
TB,1993,55,2/24/93,0,Quarterly,0.9,1.5,11.2,118,4/28/93
TB,1993,55,2/24/93,0,Quarterly,,,,118,4/28/93
TB,1993,55,2/24/93,0.75,Quarterly,,,,118,4/28/93
TB,1993,55,2/24/93,1,Quarterly,1.6,0.8,6.1,118,4/28/93
TB,1993,55,2/24/93,2,Quarterly,2.7,0.2,1.6,118,4/28/93
TB,1993,55,2/24/93,3,Quarterly,3.5,0.2,1.6,118,4/28/93
TB,1993,55,2/24/93,4,Quarterly,3.7,0.2,1.6,118,4/28/93
TB,1993,55,2/24/93,5,Quarterly,3.9,0.2,1.6,118,4/28/93
TB,1993,55,2/24/93,6,Quarterly,4,0.2,1.6,118,4/28/93
TB,1993,55,2/24/93,7,Quarterly,4.1,0.2,1.6,118,4/28/93
TB,1993,82,3/23/93,0,Chem,0.5,0.1,0.7,118,4/28/93
TB,1993,82,3/23/93,0,Chem,,,,118,4/28/93
TB,1993,82,3/23/93,0.75,Chem,,,,118,4/28/93
TB,1993,82,3/23/93,1,Chem,1.1,0.1,0.7,118,4/28/93
TB,1993,82,3/23/93,1.25,Chem,,,,118,4/28/93
TB,1993,82,3/23/93,2,Chem,2.5,0.1,0.8,118,4/28/93
TB,1993,82,3/23/93,3,Chem,3.3,0.1,0.8,118,4/28/93
TB,1993,82,3/23/93,4,Chem,3.7,0.1,0.8,118,4/28/93
TB,1993,82,3/23/93,5,Chem,3.9,0.1,0.8,118,4/28/93
TB,1993,82,3/23/93,6,Chem,4,0.2,1.6,118,4/28/93
TB,1993,82,3/23/93,7,Chem,4.1,0.2,1.6,118,4/28/93
TB,1993,123,5/3/93,0,Quarterly,9.4,12.4,114.9,118,4/28/93
TB,1993,123,5/3/93,1,Quarterly,5.9,5.1,43.4,118,4/28/93
TB,1993,123,5/3/93,2,Quarterly,4,0.5,4,118,4/28/93
TB,1993,123,5/3/93,3,Quarterly,3.9,0.3,2.4,118,4/28/93
TB,1993,123,5/3/93,3,Quarterly,,,,118,4/28/93
TB,1993,123,5/3/93,4,Quarterly,3.9,0.3,2.4,118,4/28/93
TB,1993,123,5/3/93,5,Quarterly,3.9,0.3,2.4,118,4/28/93
TB,1993,123,5/3/93,6,Quarterly,4,0.3,2.4,118,4/28/93
TB,1993,123,5/3/93,7,Quarterly,4.1,0.3,2.4,118,4/28/93
TB,1993,140,5/20/93,0,Non-chem,13.4,9,91.4,118,4/28/93
TB,1993,140,5/20/93,0.25,Non-chem,,,,118,4/28/93
TB,1993,140,5/20/93,0.5,Non-chem,,,,118,4/28/93
TB,1993,140,5/20/93,0.75,Non-chem,,,,118,4/28/93
TB,1993,140,5/20/93,1,Non-chem,11.2,8.3,80.2,118,4/28/93
TB,1993,140,5/20/93,1.25,Non-chem,,,,118,4/28/93
TB,1993,140,5/20/93,1.5,Non-chem,,,,118,4/28/93
TB,1993,140,5/20/93,2,Non-chem,4.6,0.2,1.6,118,4/28/93
TB,1993,140,5/20/93,3,Non-chem,4.4,0.2,1.6,118,4/28/93
TB,1993,140,5/20/93,3,Non-chem,,,,118,4/28/93
TB,1993,140,5/20/93,4,Non-chem,4.2,0.2,1.6,118,4/28/93
TB,1993,140,5/20/93,5,Non-chem,4.1,0.2,1.6,118,4/28/93
TB,1993,140,5/20/93,6,Non-chem,4.1,0.2,1.6,118,4/28/93
TB,1993,140,5/20/93,7,Non-chem,4.1,0.2,1.6,118,4/28/93
TB,1993,154,6/3/93,0,Chem,14,8.6,88.5,118,4/28/93
TB,1993,154,6/3/93,0.25,Chem,,,,118,4/28/93
TB,1993,154,6/3/93,0.5,Chem,,,,118,4/28/93
TB,1993,154,6/3/93,0.75,Chem,,,,118,4/28/93
TB,1993,154,6/3/93,1,Chem,12.2,8,79.1,118,4/28/93
TB,1993,154,6/3/93,1.25,Chem,,,,118,4/28/93
TB,1993,154,6/3/93,1.5,Chem,,,,118,4/28/93
TB,1993,154,6/3/93,1.75,Chem,,,,118,4/28/93
TB,1993,154,6/3/93,2,Chem,6.2,0.2,1.7,118,4/28/93
TB,1993,154,6/3/93,2,Chem,,,,118,4/28/93
TB,1993,154,6/3/93,3,Chem,4.8,0.2,1.7,118,4/28/93
TB,1993,154,6/3/93,4,Chem,4.5,0.2,1.6,118,4/28/93
TB,1993,154,6/3/93,5,Chem,4.1,0.2,1.6,118,4/28/93
TB,1993,154,6/3/93,6,Chem,4.1,0.2,1.6,118,4/28/93
TB,1993,154,6/3/93,7,Chem,4.1,0.2,1.6,118,4/28/93
TB,1993,165,6/14/93,0,Non-chem,22.2,7.5,91.4,118,4/28/93
TB,1993,165,6/14/93,0.25,Non-chem,,,,118,4/28/93
TB,1993,165,6/14/93,0.5,Non-chem,,,,118,4/28/93
TB,1993,165,6/14/93,0.75,Non-chem,,,,118,4/28/93
TB,1993,165,6/14/93,1,Non-chem,15.9,5.4,57.9,118,4/28/93
TB,1993,165,6/14/93,1.25,Non-chem,,,,118,4/28/93
TB,1993,165,6/14/93,1.5,Non-chem,,,,118,4/28/93
TB,1993,165,6/14/93,1.75,Non-chem,,,,118,4/28/93
TB,1993,165,6/14/93,2,Non-chem,7.1,0.7,6.1,118,4/28/93
TB,1993,165,6/14/93,2,Non-chem,,,,118,4/28/93
TB,1993,165,6/14/93,2.25,Non-chem,,,,118,4/28/93
TB,1993,165,6/14/93,3,Non-chem,5.1,0.6,5,118,4/28/93
TB,1993,165,6/14/93,4,Non-chem,4.4,0.6,4.9,118,4/28/93
TB,1993,165,6/14/93,5,Non-chem,4.2,0.6,4.9,118,4/28/93
TB,1993,165,6/14/93,6,Non-chem,4.1,0.6,4.9,118,4/28/93
TB,1993,165,6/14/93,7,Non-chem,4.1,0.5,4.1,118,4/28/93
TB,1993,179,6/28/93,0,Chem,18.1,6.6,74.1,118,4/28/93
TB,1993,179,6/28/93,0,Chem,,,,118,4/28/93
TB,1993,179,6/28/93,0.25,Chem,,,,118,4/28/93
TB,1993,179,6/28/93,0.5,Chem,,,,118,4/28/93
TB,1993,179,6/28/93,0.75,Chem,,,,118,4/28/93
TB,1993,179,6/28/93,1,Chem,17.3,6,66.3,118,4/28/93
TB,1993,179,6/28/93,1.25,Chem,,,,118,4/28/93
TB,1993,179,6/28/93,1.5,Chem,,,,118,4/28/93
TB,1993,179,6/28/93,1.75,Chem,,,,118,4/28/93
TB,1993,179,6/28/93,2,Chem,9,0.2,1.8,118,4/28/93
TB,1993,179,6/28/93,2.25,Chem,,,,118,4/28/93
TB,1993,179,6/28/93,3,Chem,5.4,0.2,1.7,118,4/28/93
TB,1993,179,6/28/93,4,Chem,4.7,0.3,2.5,118,4/28/93
TB,1993,179,6/28/93,5,Chem,4.3,0.3,2.4,118,4/28/93
TB,1993,179,6/28/93,6,Chem,4.2,0.3,2.4,118,4/28/93
TB,1993,179,6/28/93,7,Chem,4.2,0.3,2.4,118,4/28/93
TB,1993,196,7/15/93,0,Non-chem,20.5,7.4,87.2,118,4/28/93
TB,1993,196,7/15/93,0.25,Non-chem,,,,118,4/28/93
TB,1993,196,7/15/93,0.5,Non-chem,,,,118,4/28/93
TB,1993,196,7/15/93,0.75,Non-chem,,,,118,4/28/93
TB,1993,196,7/15/93,1,Non-chem,19.8,7.5,87.2,118,4/28/93
TB,1993,196,7/15/93,1.25,Non-chem,,,,118,4/28/93
TB,1993,196,7/15/93,1.5,Non-chem,,,,118,4/28/93
TB,1993,196,7/15/93,1.75,Non-chem,,,,118,4/28/93
TB,1993,196,7/15/93,2,Non-chem,11.6,0.3,2.9,118,4/28/93
TB,1993,196,7/15/93,2,Non-chem,,,,118,4/28/93
TB,1993,196,7/15/93,2.25,Non-chem,,,,118,4/28/93
TB,1993,196,7/15/93,2.5,Non-chem,,,,118,4/28/93
TB,1993,196,7/15/93,2.75,Non-chem,,,,118,4/28/93
TB,1993,196,7/15/93,3,Non-chem,6.9,0.2,1.7,118,4/28/93
TB,1993,196,7/15/93,4,Non-chem,5,0.3,2.5,118,4/28/93
TB,1993,196,7/15/93,5,Non-chem,4.5,0.3,2.5,118,4/28/93
TB,1993,196,7/15/93,6,Non-chem,4.3,0.3,2.4,118,4/28/93
TB,1993,196,7/15/93,7,Non-chem,4.2,0.3,2.4,118,4/28/93
TB,1993,207,7/26/93,0,Chem,21.8,6.9,83.4,118,4/28/93
TB,1993,207,7/26/93,0.25,Chem,,,,118,4/28/93
TB,1993,207,7/26/93,0.5,Chem,,,,118,4/28/93
TB,1993,207,7/26/93,0.75,Chem,,,,118,4/28/93
TB,1993,207,7/26/93,1,Chem,21.5,5.9,70.9,118,4/28/93
TB,1993,207,7/26/93,1.25,Chem,,,,118,4/28/93
TB,1993,207,7/26/93,1.5,Chem,,,,118,4/28/93
TB,1993,207,7/26/93,1.75,Chem,,,,118,4/28/93
TB,1993,207,7/26/93,2,Chem,13.1,0.2,2,118,4/28/93
TB,1993,207,7/26/93,3,Chem,7.5,0.2,1.8,118,4/28/93
TB,1993,207,7/26/93,3,Chem,,,,118,4/28/93
TB,1993,207,7/26/93,4,Chem,5.1,0.2,1.7,118,4/28/93
TB,1993,207,7/26/93,5,Chem,4.4,0.2,1.6,118,4/28/93
TB,1993,207,7/26/93,5,Chem,,,,118,4/28/93
TB,1993,207,7/26/93,6,Chem,4.3,0.2,1.6,118,4/28/93
TB,1993,207,7/26/93,7,Chem,4.2,0.2,1.6,118,4/28/93
TB,1993,221,8/9/93,0,Non-chem,21.4,8.4,100.8,118,4/28/93
TB,1993,221,8/9/93,0,Non-chem,,,,118,4/28/93
TB,1993,221,8/9/93,0.25,Non-chem,,,,118,4/28/93
TB,1993,221,8/9/93,0.5,Non-chem,,,,118,4/28/93
TB,1993,221,8/9/93,0.75,Non-chem,,,,118,4/28/93
TB,1993,221,8/9/93,1,Non-chem,19.5,6.6,76.3,118,4/28/93
TB,1993,221,8/9/93,1.25,Non-chem,,,,118,4/28/93
TB,1993,221,8/9/93,1.5,Non-chem,,,,118,4/28/93
TB,1993,221,8/9/93,1.75,Non-chem,,,,118,4/28/93
TB,1993,221,8/9/93,2,Non-chem,14.1,0.3,3.1,118,4/28/93
TB,1993,221,8/9/93,2.25,Non-chem,,,,118,4/28/93
TB,1993,221,8/9/93,3,Non-chem,8,0.4,3.6,118,4/28/93
TB,1993,221,8/9/93,4,Non-chem,5.3,0.5,4.2,118,4/28/93
TB,1993,221,8/9/93,5,Non-chem,4.4,0.4,3.3,118,4/28/93
TB,1993,221,8/9/93,6,Non-chem,4.2,0.3,2.4,118,4/28/93
TB,1993,221,8/9/93,7,Non-chem,4.3,0.2,1.6,118,4/28/93
TB,1993,235,8/23/93,0,Quarterly,22.2,7.1,86.5,118,4/28/93
TB,1993,235,8/23/93,0.25,Quarterly,,,,118,4/28/93
TB,1993,235,8/23/93,0.5,Quarterly,,,,118,4/28/93
TB,1993,235,8/23/93,0.75,Quarterly,,,,118,4/28/93
TB,1993,235,8/23/93,1,Quarterly,21.1,6.1,72.8,118,4/28/93
